458 16269 -1 -1
674 16270 -1 -1
736 16271 69457 69458
2620 16274 -1 -1
2788 16275 -1 -1
2868 16276 -1 -1
3138 16277 -1 -1
3402 16278 -1 -1
4138 16279 -1 -1
4659 16280 -1 -1
6608 16281 -1 -1
6859 16282 -1 -1
7044 16283 -1 -1
7300 16284 -1 -1
7308 -1 69459 69460
7396 16287 -1 -1
7940 16288 69461 69462
8448 16291 69463 69465
8795 -1 69466 69466
8796 16296 -1 -1
8800 16297 -1 -1
9298 16298 -1 -1
9795 16299 -1 -1
10752 16300 -1 -1
138 16302 69467 69467
3112 16304 -1 -1
3203 16305 -1 -1
3674 16306 -1 -1
4688 16307 -1 -1
7936 16308 -1 -1
9475 16309 -1 -1
9729 16310 -1 -1
10338 16311 -1 -1
219 16313 69468 69471
388 16319 69472 69472
588 16321 69473 69473
595 16323 69474 69474
770 -1 69475 69475
772 -1 69476 69476
1074 16327 -1 -1
2138 16328 -1 -1
2585 -1 69477 69477
2620 16330 -1 -1
2748 16331 -1 -1
2816 16332 -1 -1
3331 16333 -1 -1
3426 16334 -1 -1
4121 -1 69478 69478
4227 16336 -1 -1
4322 16337 -1 -1
4688 16338 -1 -1
4952 16339 -1 -1
5148 16340 -1 -1
5376 16341 -1 -1
5451 16342 -1 -1
6272 16343 -1 -1
6284 16344 -1 -1
6339 16345 -1 -1
6787 16346 69479 69479
6858 16348 69480 69480
7355 -1 69481 69481
7356 16351 69482 69482
7636 16353 69483 69483
7682 16355 69484 69484
8276 16357 -1 -1
8282 16358 69485 69486
8448 16361 -1 -1
8708 16362 -1 -1
8787 16363 69487 69489
9820 16368 -1 -1
10036 16369 -1 -1
11091 16370 -1 -1
26 16373 -1 -1
67 16374 69490 69490
188 16376 -1 -1
203 -1 69491 69491
208 16378 -1 -1
388 16379 -1 -1
420 16380 -1 -1
564 16381 -1 -1
770 -1 69492 69492
1076 16383 -1 -1
2056 16384 -1 -1
2136 16385 -1 -1
2138 16386 -1 -1
2306 16387 -1 -1
2604 16388 69493 69493
2616 16390 -1 -1
2620 16391 -1 -1
2692 16392 -1 -1
2764 16393 69494 69494
2868 16395 -1 -1
3132 16396 -1 -1
4284 16397 -1 -1
4876 16398 -1 -1
5658 16399 69495 69495
5962 16401 -1 -1
6275 16402 69496 69498
6331 16406 -1 -1
6348 16407 -1 -1
6608 16408 -1 -1
6787 16409 69499 69499
6788 16411 -1 -1
6872 16412 -1 -1
7300 16413 -1 -1
7387 -1 69500 69500
7684 16415 69501 69502
8024 16418 -1 -1
8276 16419 -1 -1
8290 16420 -1 -1
8448 16421 69503 69503
8708 16423 -1 -1
8772 16424 -1 -1
8796 16425 -1 -1
9290 16426 -1 -1
9772 16427 -1 -1
10284 16428 -1 -1
10780 16429 69504 69504
11027 16431 -1 -1
260 -1 69505 69506
1594 16435 -1 -1
2620 16436 -1 -1
2748 16437 -1 -1
3138 -1 69507 69507
4138 16439 69508 69508
4632 -1 69509 69509
4952 16442 -1 -1
5160 16443 -1 -1
5472 16444 -1 -1
6787 16445 69510 69510
6788 16447 -1 -1
7044 16448 -1 -1
7308 16449 69511 69512
7364 -1 69513 69513
7388 16453 -1 -1
7682 16454 -1 -1
8008 16455 69514 69514
8448 16457 69515 69516
8450 16460 -1 -1
8772 16461 -1 -1
2306 16463 -1 -1
2784 16464 -1 -1
4156 16465 -1 -1
4372 -1 69517 69517
4688 16467 -1 -1
7352 16468 69518 69519
7356 16471 -1 -1
7684 16472 -1 -1
7772 16473 -1 -1
8448 -1 69520 69520
8450 16475 -1 -1
8538 16476 -1 -1
8706 16477 -1 -1
9754 16478 69521 69521
770 -1 69522 69523
772 16483 69524 69525
1083 16486 69526 69527
1228 16489 -1 -1
1547 16490 69528 69528
2585 16492 -1 -1
2620 16493 -1 -1
2632 -1 69529 69529
2748 16495 -1 -1
3162 16496 69530 69530
3260 16498 -1 -1
3379 16499 -1 -1
4138 16500 69531 69531
4147 16502 -1 -1
4356 16503 -1 -1
4450 -1 69532 69532
4884 -1 69533 69534
5160 16507 -1 -1
5708 -1 69535 69535
6371 -1 69536 69536
6787 16510 69537 69537
7044 16512 -1 -1
7308 16513 69538 69539
7330 16516 -1 -1
8216 16517 -1 -1
8290 16518 -1 -1
8448 16519 69540 69541
11012 16522 -1 -1
128 16524 -1 -1
203 16525 -1 -1
218 -1 69542 69542
227 16527 -1 -1
308 16528 -1 -1
736 16529 69543 69546
1084 16534 69547 69547
1556 16536 69548 69548
1588 16538 -1 -1
1738 16539 -1 -1
1740 16540 -1 -1
2124 16541 -1 -1
2636 16542 -1 -1
2868 16543 -1 -1
3083 16544 -1 -1
3114 16545 -1 -1
3160 16546 -1 -1
3299 16547 -1 -1
3426 16548 -1 -1
4162 16549 -1 -1
4939 16550 -1 -1
5160 16551 -1 -1
5187 16552 -1 -1
5907 16553 -1 -1
5936 16554 -1 -1
5984 16555 -1 -1
6274 16556 -1 -1
6787 16557 69549 69549
7763 16559 -1 -1
7772 16560 -1 -1
8028 16561 -1 -1
8202 16562 -1 -1
8216 16563 -1 -1
8771 16564 -1 -1
8796 16565 -1 -1
8800 16566 69550 69550
9011 16568 -1 -1
9729 16569 -1 -1
9787 16570 -1 -1
10004 16571 -1 -1
10284 16572 -1 -1
1740 -1 69551 69551
2308 -1 69552 69552
4680 -1 69553 69553
2832 -1 69554 69554
6274 16579 -1 -1
530 16581 -1 -1
1740 16582 -1 -1
2308 16583 -1 -1
5160 16584 -1 -1
6307 16585 -1 -1
7296 16586 -1 -1
8290 16587 -1 -1
72 16589 69555 69555
80 16591 -1 -1
420 16592 -1 -1
458 16593 69556 69556
770 -1 69557 69557
2308 16596 69558 69558
2620 16598 -1 -1
2656 16599 69559 69559
2660 16601 -1 -1
3146 16602 -1 -1
4450 -1 69560 69560
4884 16604 69561 69562
4960 16607 -1 -1
5180 16608 69563 69563
6352 -1 69564 69564
6787 16611 -1 -1
7680 16612 -1 -1
7706 16613 -1 -1
7940 16614 -1 -1
8219 16615 -1 -1
8776 -1 69565 69565
8800 16617 -1 -1
11027 16618 -1 -1
340 16620 -1 -1
528 16621 -1 -1
1547 -1 69566 69566
1740 16623 -1 -1
2100 16624 -1 -1
2763 16625 -1 -1
3130 16626 69567 69567
3379 16628 -1 -1
3714 -1 69568 69568
3940 16630 -1 -1
4227 16631 -1 -1
4450 16632 -1 -1
4688 -1 69569 69570
4700 -1 69571 69571
4704 16636 -1 -1
4867 16637 69572 69572
5380 16639 -1 -1
5908 16640 -1 -1
5938 16641 -1 -1
5962 16642 -1 -1
6306 16643 -1 -1
6532 16644 -1 -1
6787 16645 -1 -1
7040 16646 -1 -1
7296 16647 69573 69573
7384 16649 -1 -1
7626 16650 69574 69574
7772 16652 -1 -1
7779 16653 -1 -1
7940 16654 -1 -1
8202 16655 -1 -1
8266 16656 -1 -1
8290 16657 -1 -1
8706 16658 -1 -1
8776 16659 -1 -1
9276 16660 69575 69575
9729 16662 -1 -1
10004 16663 69576 69576
10516 16665 -1 -1
10578 16666 -1 -1
11084 16667 -1 -1
76 16670 -1 -1
348 16671 -1 -1
674 16672 69577 69577
716 16674 -1 -1
1580 16675 -1 -1
1762 16676 -1 -1
1764 16677 -1 -1
2099 16678 -1 -1
2620 16679 -1 -1
2628 16680 -1 -1
2651 16681 -1 -1
2690 16682 -1 -1
2788 16683 -1 -1
2892 16684 69578 69580
3330 16688 -1 -1
3716 16689 69581 69581
4226 16691 -1 -1
4228 16692 -1 -1
4428 16693 69582 69582
4882 16695 69583 69583
4936 16697 -1 -1
6364 16698 -1 -1
6562 16699 69584 69584
6608 16701 -1 -1
6787 16702 69585 69585
7308 16704 69586 69587
7394 16707 -1 -1
8290 16708 -1 -1
8451 16709 -1 -1
9492 -1 69588 69589
10036 16712 -1 -1
10755 16713 69590 69590
194 -1 69591 69591
260 16717 69592 69593
466 -1 69594 69594
642 -1 69595 69595
1104 16722 69596 69596
1556 16724 69597 69597
2056 16726 -1 -1
2124 16727 -1 -1
2131 -1 69598 69598
2820 16729 -1 -1
3204 16730 -1 -1
3331 16731 -1 -1
4939 16732 -1 -1
4940 16733 -1 -1
5187 16734 -1 -1
5890 16735 -1 -1
5896 16736 -1 -1
5907 16737 69599 69602
6784 16742 -1 -1
6787 16743 69603 69603
6788 16745 69604 69607
6872 16753 -1 -1
7114 16754 -1 -1
7308 16755 69608 69609
7384 16758 -1 -1
8448 16759 69610 69611
8732 16762 69612 69612
9011 16764 69613 69613
9476 16766 -1 -1
9772 16767 -1 -1
10035 16768 69614 69614
10763 16770 69615 69615
106 16773 -1 -1
388 16774 -1 -1
2692 16775 -1 -1
6371 16776 -1 -1
9729 16777 -1 -1
9768 16778 -1 -1
530 16781 -1 -1
1068 16782 -1 -1
1076 16783 -1 -1
3346 16784 69616 69616
9754 16786 -1 -1
260 16788 -1 -1
530 16789 -1 -1
554 16790 -1 -1
644 -1 69617 69617
712 16792 -1 -1
1618 16793 69618 69618
2572 16795 -1 -1
2586 16796 -1 -1
3296 16797 69619 69619
4936 16799 69620 69620
4952 16802 -1 -1
5978 16803 -1 -1
5986 16804 -1 -1
6274 16805 -1 -1
6786 16806 -1 -1
6840 -1 69621 69621
7300 16808 69622 69622
7332 16811 69623 69623
7680 16813 -1 -1
7776 -1 69624 69624
7780 16815 -1 -1
7940 16816 -1 -1
8448 16817 -1 -1
8800 16818 -1 -1
9290 16819 69625 69625
9298 16821 -1 -1
9492 -1 69626 69626
9738 16823 -1 -1
10268 16824 -1 -1
9729 16827 -1 -1
1068 16829 69627 69627
1120 16831 -1 -1
1762 16832 -1 -1
2648 16833 -1 -1
3258 16834 69628 69628
5675 16836 -1 -1
5890 16837 69629 69631
6274 16841 -1 -1
7372 16842 -1 -1
7939 16843 -1 -1
8202 16844 -1 -1
9290 16845 -1 -1
9300 16846 69632 69632
9771 16848 -1 -1
195 16850 69633 69633
530 16852 69634 69634
564 16854 -1 -1
644 16855 69635 69636
1122 16858 69637 69638
1284 16861 -1 -1
1547 -1 69639 69639
1618 16863 -1 -1
2059 16864 -1 -1
2128 -1 69640 69640
2572 16866 -1 -1
2586 -1 69641 69641
2651 16868 -1 -1
3138 16869 69642 69642
3771 16871 -1 -1
4138 16872 69643 69644
4428 16876 -1 -1
5688 16877 -1 -1
5892 16878 -1 -1
6280 -1 69645 69645
6284 16880 -1 -1
6531 16881 -1 -1
7772 16882 69646 69646
8194 16884 -1 -1
8216 16885 -1 -1
8234 16886 -1 -1
8290 16887 69647 69647
8712 16889 -1 -1
8771 16890 -1 -1
9729 16891 -1 -1
9987 16892 -1 -1
11080 16893 69648 69648
11104 16895 -1 -1
2308 16897 69649 69649
6787 16899 -1 -1
7376 16900 -1 -1
7940 16901 -1 -1
8202 16902 -1 -1
8283 16903 -1 -1
8290 16904 -1 -1
8448 16905 69650 69651
8796 -1 69652 69652
132 -1 69653 69653
468 -1 69654 69654
560 16912 -1 -1
644 16913 -1 -1
1124 16914 -1 -1
1740 16915 -1 -1
2120 16916 -1 -1
2619 16917 -1 -1
2620 16918 -1 -1
2784 -1 69655 69655
3138 16920 -1 -1
5932 16921 -1 -1
6274 16922 -1 -1
6348 16923 -1 -1
6843 16924 69656 69657
8028 16927 -1 -1
8452 16928 -1 -1
8792 16929 -1 -1
8796 16930 -1 -1
164 16932 -1 -1
338 16933 -1 -1
387 16934 -1 -1
420 16935 -1 -1
530 16936 -1 -1
716 16937 -1 -1
772 16938 -1 -1
1032 16939 -1 -1
1100 16940 69658 69659
1152 16943 -1 -1
1250 16944 69660 69662
1546 -1 69663 69663
1547 -1 69664 69664
1667 16950 -1 -1
1732 16951 -1 -1
1740 16952 -1 -1
2056 16953 69665 69667
2059 16957 69668 69668
2144 16959 -1 -1
2304 16960 69669 69669
2308 16962 -1 -1
2568 16963 -1 -1
2570 16964 -1 -1
2616 16965 -1 -1
2620 16966 -1 -1
2627 16967 -1 -1
2628 16968 -1 -1
2763 16969 -1 -1
3138 16970 69670 69671
4146 16973 -1 -1
4164 16974 -1 -1
4226 16975 -1 -1
4228 16976 69672 69673
4260 16979 -1 -1
4284 16980 -1 -1
4300 16981 -1 -1
4356 16982 -1 -1
4651 16983 -1 -1
4676 16984 -1 -1
4680 -1 69674 69674
4876 16986 69675 69675
5160 16988 -1 -1
5908 16989 69676 69677
5938 16992 -1 -1
5986 16993 -1 -1
6283 16994 -1 -1
6344 16995 69678 69678
6352 16997 -1 -1
6355 16998 -1 -1
6368 -1 69679 69680
6787 17001 69681 69681
7308 17003 69682 69683
7371 17006 -1 -1
7392 -1 69684 69684
7588 17008 -1 -1
7771 17009 -1 -1
7940 17010 -1 -1
8019 17011 69685 69686
8234 17014 -1 -1
8290 17015 -1 -1
8448 17016 69687 69688
8708 17019 -1 -1
8712 -1 69689 69689
8771 17021 -1 -1
8796 17022 -1 -1
9048 17023 -1 -1
9728 -1 69690 69690
9729 17025 -1 -1
9732 17026 -1 -1
9772 17027 -1 -1
10244 17028 69691 69692
10282 17031 -1 -1
10764 17032 -1 -1
11080 17033 -1 -1
59 17035 -1 -1
107 -1 69693 69693
128 17037 -1 -1
202 17038 -1 -1
219 17039 -1 -1
227 -1 69694 69694
308 17041 -1 -1
386 -1 69695 69695
521 -1 69696 69697
564 17045 69698 69698
568 17047 69699 69699
644 17049 -1 -1
712 17050 -1 -1
1034 17051 69700 69700
1044 -1 69701 69701
1154 17054 -1 -1
1554 17055 -1 -1
1594 17056 69702 69702
1738 17058 -1 -1
1740 17059 -1 -1
2058 17060 -1 -1
2304 17061 69703 69706
2306 17066 -1 -1
2604 17067 69707 69707
2636 17069 -1 -1
2764 17070 -1 -1
2900 17071 -1 -1
3132 17072 -1 -1
3258 17073 69708 69708
3674 17075 -1 -1
4148 17076 -1 -1
4154 17077 69709 69710
4227 -1 69711 69712
4298 17082 -1 -1
4306 17083 -1 -1
4634 17084 69713 69714
4867 17087 -1 -1
5146 17088 -1 -1
5160 -1 69715 69715
5428 17090 -1 -1
5460 17091 -1 -1
5475 17092 -1 -1
5700 17093 -1 -1
5891 17094 -1 -1
5908 17095 69716 69717
5978 17098 -1 -1
6280 -1 69718 69719
6282 17101 -1 -1
6339 17102 69720 69722
6348 17106 -1 -1
6364 17107 -1 -1
6604 17108 69723 69723
6788 17110 69724 69724
6850 17112 -1 -1
7308 17113 69725 69726
7330 17116 69727 69727
7356 17118 69728 69728
7360 17120 -1 -1
7384 17121 -1 -1
7388 17122 69729 69729
7584 17124 -1 -1
7680 17125 69730 69730
7682 17127 -1 -1
7683 17128 -1 -1
7684 17129 69731 69731
7744 17131 -1 -1
7763 17132 -1 -1
8960 17133 -1 -1
9284 17134 69732 69734
9547 17138 -1 -1
9820 17139 -1 -1
10299 17140 -1 -1
10338 17141 -1 -1
1076 17143 -1 -1
2304 -1 69735 69735
2690 17145 -1 -1
3137 17146 -1 -1
4226 17147 -1 -1
4948 17148 -1 -1
5420 17149 -1 -1
5939 17150 -1 -1
6274 -1 69736 69736
186 17153 -1 -1
306 17154 -1 -1
388 17155 -1 -1
459 17156 -1 -1
1587 17157 -1 -1
2620 17158 -1 -1
2692 17159 -1 -1
3274 17160 -1 -1
3331 17161 -1 -1
4164 17162 -1 -1
4867 17163 69737 69737
4947 -1 69738 69738
5692 17166 -1 -1
5900 17167 -1 -1
6348 17168 -1 -1
6372 17169 -1 -1
7330 17170 -1 -1
7388 17171 -1 -1
7396 17172 -1 -1
9307 17173 -1 -1
9474 17174 69739 69739
9492 17176 -1 -1
10004 17177 -1 -1
132 -1 69740 69740
2748 17180 -1 -1
5160 17181 69741 69741
6348 17183 -1 -1
6788 17184 -1 -1
6880 17185 -1 -1
7308 17186 -1 -1
8708 17187 -1 -1
9290 17188 -1 -1
2616 17190 -1 -1
7044 17191 -1 -1
104 17193 -1 -1
130 17194 -1 -1
132 17195 -1 -1
186 17196 -1 -1
194 17197 69742 69742
218 17199 69743 69743
259 17201 -1 -1
347 17202 -1 -1
530 17203 -1 -1
554 -1 69744 69744
555 17205 -1 -1
1208 17206 69745 69747
1723 17210 -1 -1
2306 17211 -1 -1
2604 17212 -1 -1
2620 17213 -1 -1
2652 17214 -1 -1
2916 17215 -1 -1
4138 17216 69748 69748
4290 17218 69749 69749
4322 17220 -1 -1
4372 17221 -1 -1
4884 17222 69750 69751
5675 17225 -1 -1
5708 17226 -1 -1
5888 17227 69752 69752
5979 17229 -1 -1
6787 17230 69753 69753
7044 17232 -1 -1
7299 17233 -1 -1
7308 17234 69754 69755
7352 17237 -1 -1
7388 17238 -1 -1
7394 17239 -1 -1
7556 17240 -1 -1
7587 17241 -1 -1
8704 17242 -1 -1
8708 17243 -1 -1
9290 17244 69756 69757
9772 17247 -1 -1
9795 17248 -1 -1
10763 17249 69758 69759
10828 17252 -1 -1
104 17254 -1 -1
2819 17255 -1 -1
5148 17256 -1 -1
6276 17257 -1 -1
8546 17258 -1 -1
9729 17259 -1 -1
132 -1 69760 69760
554 17262 69761 69761
1723 17264 -1 -1
6348 17265 -1 -1
26 17267 -1 -1
195 17268 -1 -1
458 17269 -1 -1
1740 17270 -1 -1
2138 17271 69762 69763
3232 17274 -1 -1
4121 17275 -1 -1
4316 17276 69764 69764
4516 17278 -1 -1
4688 17279 -1 -1
4915 17280 -1 -1
5692 17281 -1 -1
5708 17282 -1 -1
6276 17283 -1 -1
6284 17284 -1 -1
6306 17285 -1 -1
6532 17286 69765 69766
6820 17290 -1 -1
7116 17291 -1 -1
7300 17292 -1 -1
7384 17293 -1 -1
7627 17294 -1 -1
7682 17295 -1 -1
7780 17296 -1 -1
8012 17297 -1 -1
8964 17298 -1 -1
9729 17299 -1 -1
44 17301 -1 -1
72 17302 -1 -1
76 17303 -1 -1
130 17304 -1 -1
131 17305 -1 -1
136 17306 -1 -1
188 17307 -1 -1
196 17308 -1 -1
296 17309 -1 -1
300 17310 -1 -1
306 -1 69767 69767
386 17312 -1 -1
459 17313 -1 -1
563 17314 -1 -1
1043 17315 -1 -1
1114 17316 -1 -1
1156 17317 -1 -1
1224 17318 69768 69770
1618 17322 -1 -1
1762 17323 -1 -1
1796 17324 -1 -1
2100 17325 -1 -1
2136 17326 -1 -1
2138 17327 -1 -1
2144 17328 -1 -1
2306 17329 -1 -1
2586 17330 -1 -1
2620 17331 -1 -1
2688 17332 -1 -1
2748 17333 -1 -1
2891 17334 -1 -1
2912 17335 69771 69772
3138 -1 69773 69773
3147 17339 -1 -1
3296 17340 -1 -1
3658 17341 -1 -1
4138 17342 69774 69774
4154 17344 -1 -1
4226 17345 -1 -1
4290 17346 -1 -1
4664 17347 -1 -1
4868 17348 -1 -1
4952 17349 -1 -1
5180 17350 69775 69775
5376 17352 -1 -1
5466 17353 -1 -1
5692 17354 -1 -1
5700 17355 -1 -1
5722 17356 -1 -1
5892 17357 -1 -1
5938 17358 69776 69777
6272 17361 -1 -1
6274 17362 -1 -1
6331 17363 -1 -1
6347 17364 -1 -1
6348 17365 -1 -1
6843 17366 -1 -1
7044 17367 -1 -1
7296 17368 69778 69779
7300 17371 -1 -1
7308 17372 -1 -1
7330 17373 -1 -1
7376 17374 69780 69781
7388 17377 -1 -1
7682 17378 69782 69782
7684 17380 -1 -1
7723 17381 -1 -1
7744 17382 -1 -1
7764 17383 69783 69784
7768 17386 -1 -1
8011 17387 -1 -1
8036 17388 69785 69785
8200 17390 -1 -1
8704 17391 -1 -1
8706 17392 -1 -1
8708 17393 -1 -1
8771 17394 -1 -1
9290 17395 69786 69786
9731 17397 -1 -1
9772 17398 -1 -1
10003 17399 -1 -1
10242 17400 -1 -1
10244 17401 -1 -1
10752 17402 -1 -1
130 17404 69787 69787
338 17406 -1 -1
643 17407 -1 -1
1795 -1 69788 69788
3203 17409 69789 69789
4226 17411 -1 -1
4228 17412 -1 -1
4260 17413 -1 -1
6786 17414 -1 -1
7680 17415 -1 -1
8771 -1 69790 69790
10756 -1 69791 69791
104 17419 -1 -1
202 17420 -1 -1
387 17421 -1 -1
416 17422 -1 -1
1228 17423 -1 -1
1546 -1 69792 69792
1740 17425 69793 69794
1762 17428 -1 -1
1796 17429 -1 -1
2620 17430 -1 -1
2692 17431 -1 -1
2892 17432 -1 -1
3138 17433 -1 -1
3379 17434 -1 -1
4138 17435 69795 69795
4952 17437 -1 -1
5148 17438 -1 -1
5938 17439 69796 69797
5968 17442 -1 -1
6283 -1 69798 69799
6530 17445 -1 -1
6858 17446 -1 -1
7043 17447 -1 -1
7044 17448 -1 -1
7308 17449 69800 69801
7683 -1 69802 69802
8028 17453 -1 -1
8192 -1 69803 69803
8258 17455 -1 -1
8282 17456 -1 -1
8283 17457 -1 -1
8448 17458 69804 69805
8706 17461 -1 -1
8792 17462 -1 -1
8964 17463 -1 -1
9298 17464 -1 -1
9729 17465 -1 -1
9795 17466 -1 -1
9984 17467 -1 -1
10035 17468 -1 -1
10282 17469 69806 69806
208 17472 69807 69807
1098 17474 -1 -1
1232 17475 69808 69808
1764 17477 -1 -1
2059 17478 -1 -1
2620 17479 69809 69809
3137 17481 -1 -1
3232 17482 -1 -1
3330 17483 -1 -1
4138 17484 69810 69810
4260 17486 69811 69811
4884 17488 69812 69813
5658 17491 -1 -1
5896 17492 69814 69814
5938 17494 69815 69816
6528 17497 -1 -1
7308 17498 69817 69818
7331 17501 -1 -1
7988 17502 69819 69820
8290 17505 -1 -1
8448 17506 69821 69822
9732 17509 69823 69823
9772 17511 -1 -1
10308 17512 69824 69824
10516 17514 -1 -1
10755 17515 69825 69825
194 17518 -1 -1
740 17519 69826 69826
1234 17521 -1 -1
1283 17522 -1 -1
1586 17523 -1 -1
1668 17524 -1 -1
1746 17525 69827 69828
2058 17528 -1 -1
2096 17529 -1 -1
2122 17530 -1 -1
2308 17531 69829 69830
2604 17534 -1 -1
2620 17535 -1 -1
3938 17536 -1 -1
4484 17537 -1 -1
4882 17538 -1 -1
5379 17539 -1 -1
5448 17540 -1 -1
5460 17541 69831 69831
5706 17543 69832 69832
5892 17545 -1 -1
5900 17546 -1 -1
6274 17547 -1 -1
6348 17548 69833 69834
7138 17551 -1 -1
7308 -1 69835 69835
7331 17553 69836 69837
8980 17556 -1 -1
9314 17557 -1 -1
9492 17558 -1 -1
10035 17559 -1 -1
10084 17560 -1 -1
10500 17561 -1 -1
10544 17562 -1 -1
10848 17563 -1 -1
308 17565 -1 -1
1066 17566 -1 -1
1250 17567 -1 -1
1596 17568 69838 69839
1762 17571 -1 -1
1796 17572 -1 -1
2586 17573 -1 -1
3138 -1 69840 69840
3344 17575 -1 -1
4148 17576 -1 -1
4170 17577 -1 -1
4290 17578 -1 -1
4484 17579 -1 -1
4634 17580 69841 69841
4939 17582 -1 -1
5896 -1 69842 69842
5986 17584 -1 -1
6274 17585 -1 -1
6348 17586 -1 -1
7300 17587 -1 -1
7396 17588 -1 -1
7586 17589 69843 69843
7682 17591 69844 69844
8035 17593 -1 -1
8202 17594 -1 -1
8282 17595 -1 -1
484 17597 -1 -1
1547 17598 -1 -1
3778 17599 -1 -1
4227 17600 -1 -1
4864 -1 69845 69845
6272 -1 69846 69846
6352 17603 -1 -1
6883 17604 -1 -1
7740 17605 -1 -1
8290 17606 -1 -1
8960 17607 -1 -1
9300 17608 -1 -1
1112 17610 69847 69848
1248 -1 69849 69849
3298 17617 -1 -1
72 17619 69850 69852
128 17623 -1 -1
130 17624 -1 -1
132 17625 69853 69854
163 17628 -1 -1
218 17629 -1 -1
219 17630 -1 -1
276 17631 69855 69855
338 17633 -1 -1
339 17634 -1 -1
346 17635 -1 -1
386 17636 -1 -1
387 17637 -1 -1
420 17638 -1 -1
458 17639 69856 69857
467 17643 -1 -1
480 17644 -1 -1
528 17645 -1 -1
554 17646 69858 69858
564 17648 -1 -1
587 17649 69859 69861
772 -1 69862 69862
1098 17654 -1 -1
1100 17655 69863 69864
1212 17658 -1 -1
1250 17659 69865 69872
1280 -1 69873 69873
1740 17669 69874 69876
1746 17673 69877 69877
1796 17675 -1 -1
2096 17676 69878 69878
2122 17678 -1 -1
2123 17679 -1 -1
2128 17680 69879 69879
2136 17682 69880 69883
2138 17689 -1 -1
2140 17690 -1 -1
2144 17691 -1 -1
2306 -1 69884 69884
2308 17693 69885 69885
2632 17695 -1 -1
2636 17696 69886 69886
2659 17699 69887 69889
2691 17703 69890 69892
2692 17707 69893 69896
2748 17713 -1 -1
2787 17714 69897 69897
2788 17716 -1 -1
2892 17717 69898 69898
2912 17719 -1 -1
2916 17720 -1 -1
3114 17721 -1 -1
3138 17722 69899 69899
3147 17724 69900 69900
3163 17726 69901 69901
3258 17728 -1 -1
3260 17729 -1 -1
3272 17730 -1 -1
3426 17731 -1 -1
3715 17732 -1 -1
3786 17733 -1 -1
4170 17734 -1 -1
4227 17735 -1 -1
4290 17736 69902 69902
4306 17738 -1 -1
4314 -1 69903 69904
4354 17742 69905 69905
4356 17744 -1 -1
4428 17745 -1 -1
4436 17746 69906 69906
4651 17748 -1 -1
4652 17749 -1 -1
4864 17750 -1 -1
4883 17751 69907 69914
4952 17760 69915 69915
4960 17762 -1 -1
5180 17763 -1 -1
5187 17764 -1 -1
5420 17765 -1 -1
5472 17766 -1 -1
5658 17767 -1 -1
5730 17768 69916 69921
5898 17775 -1 -1
5900 17776 -1 -1
5963 17777 -1 -1
6283 -1 69922 69922
6284 17779 -1 -1
6308 17780 -1 -1
6328 -1 69923 69923
6348 17782 -1 -1
6363 17783 69924 69924
6371 17785 -1 -1
6372 17786 69925 69925
6530 17788 -1 -1
6532 17789 -1 -1
6608 17790 69926 69933
6784 17799 -1 -1
6787 17800 69934 69934
6859 17802 -1 -1
7114 17803 69935 69935
7296 17805 -1 -1
7298 17806 -1 -1
7300 17807 -1 -1
7376 17808 69936 69938
7380 17812 -1 -1
7384 17813 -1 -1
7388 17814 -1 -1
7394 17815 69939 69941
7552 -1 69942 69942
7627 17821 69943 69943
7682 17823 -1 -1
7705 17824 -1 -1
7755 17825 69944 69944
7772 17827 -1 -1
7779 17828 69945 69945
7780 17830 -1 -1
7940 17831 -1 -1
8012 17832 -1 -1
8019 17833 -1 -1
8024 17834 69946 69946
8282 17836 69947 69947
8290 17838 -1 -1
8448 17839 69948 69948
8520 17841 -1 -1
8706 17842 -1 -1
8708 17843 -1 -1
8730 -1 69949 69949
8771 17845 -1 -1
8787 17846 69950 69950
8800 17848 -1 -1
9011 -1 69951 69951
9044 17850 -1 -1
9220 17851 -1 -1
9307 17852 -1 -1
9570 17853 -1 -1
9729 17854 -1 -1
9756 17855 69952 69952
10080 17857 -1 -1
10792 17858 69953 69953
11012 17860 -1 -1
11056 -1 69954 69954
132 17864 -1 -1
642 17865 69955 69955
1066 17867 -1 -1
1250 17868 -1 -1
1280 17869 69956 69956
1611 17871 -1 -1
1700 17872 69957 69957
1740 17874 69958 69958
2131 17876 -1 -1
2571 17877 69959 69959
2585 17879 -1 -1
2619 17880 -1 -1
2620 17881 -1 -1
2692 17882 -1 -1
2764 17883 -1 -1
3424 17884 69960 69960
4138 17886 69961 69961
4356 17888 -1 -1
4652 17889 -1 -1
5148 17890 69962 69962
5472 17892 -1 -1
6340 17893 -1 -1
6356 17894 69963 69964
6787 17897 69965 69965
7043 17899 -1 -1
7044 17900 -1 -1
7308 17901 69966 69967
7388 17904 -1 -1
7394 17905 -1 -1
7556 17906 -1 -1
7755 17907 -1 -1
7768 17908 -1 -1
8192 17909 -1 -1
8196 17910 -1 -1
8274 17911 -1 -1
8290 17912 -1 -1
8448 17913 69968 69969
8538 17916 -1 -1
8712 17917 -1 -1
8732 17918 -1 -1
8980 17919 69970 69970
9298 17921 -1 -1
9772 17922 -1 -1
11012 -1 69971 69971
132 17925 -1 -1
163 -1 69972 69972
388 17927 69973 69973
1282 -1 69974 69974
2306 17930 69975 69976
2308 17933 -1 -1
